"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.481135032E0,7.110595703E-3,-4.577636719E-5,-2.424621582E-2,2.526740288E-2
1.486139915E0,8.178710938E-3,-2.166748047E-3,-2.957153320E-2,3.075811577E-2
1.491114280E0,1.136779785E-2,-4.837036133E-3,-3.755187988E-2,3.953185335E-2
1.496119163E0,1.403808594E-2,-3.234863281E-3,-4.501342773E-2,4.726246792E-2
1.501124045E0,1.669311523E-2,-4.837036133E-3,-5.406188965E-2,5.678683762E-2
1.506128928E0,1.882934570E-2,-2.166748047E-3,-6.045532227E-2,6.335680742E-2
1.511103293E0,1.722717285E-2,-4.577636719E-5,-6.631469727E-2,6.851581316E-2
1.516108176E0,1.615905762E-2,-1.113891602E-3,-7.005310059E-2,7.190127119E-2
1.521113059E0,8.178710938E-3,2.090454102E-3,-6.951904297E-2,7.002969832E-2
1.526117942E0,-1.419067383E-3,2.090454102E-3,-6.898498535E-2,6.903123898E-2
1.531092307E0,-1.472473145E-2,-4.837036133E-3,-6.312561035E-2,6.500044090E-2
1.536097190E0,-3.230285645E-2,-9.094238281E-3,-6.259155273E-2,7.102029413E-2
1.541071555E0,-4.562377930E-2,-9.094238281E-3,-6.152343750E-2,7.713214485E-2
1.546076438E0,-5.734252930E-2,-1.176452637E-2,-5.619812012E-2,8.114677105E-2
1.551081321E0,-6.320190430E-2,-1.548767090E-2,-4.927062988E-2,8.162073037E-2
1.556086204E0,-6.053161621E-2,-1.974487305E-2,-4.234313965E-2,7.646488114E-2
1.561060569E0,-4.881286621E-2,-1.815795898E-2,-3.222656250E-2,6.124507093E-2
1.566065452E0,-2.911376953E-2,-1.123046875E-2,-2.371215820E-2,3.919185440E-2
1.571070334E0,-7.812500000E-3,-7.492065430E-3,-1.518249512E-2,1.864602796E-2
1.576044700E0,1.296997070E-2,-4.302978516E-3,-9.323120117E-3,1.654256125E-2
1.581049582E0,3.054809570E-2,-5.798339844E-4,-6.134033203E-3,3.116325917E-2
1.586054465E0,4.598999023E-2,4.882812500E-4,-2.929687500E-3,4.608579704E-2
1.591059348E0,5.717468262E-2,-5.798339844E-4,-1.861572266E-3,5.720791895E-2
1.596033713E0,6.036376953E-2,-1.632690430E-3,-2.929687500E-3,6.045687239E-2
1.601038596E0,6.036376953E-2,-1.113891602E-3,-7.720947266E-3,6.086574121E-2
1.606043479E0,5.824279785E-2,-4.577636719E-5,-1.464843750E-2,6.005665923E-2
1.611017844E0,5.024719238E-2,-2.166748047E-3,-1.997375488E-2,5.411493346E-2
1.616022727E0,4.331970215E-2,-1.113891602E-3,-2.424621582E-2,4.965597980E-2
1.621027610E0,3.694152832E-2,-2.166748047E-3,-2.957153320E-2,4.736926100E-2
1.626032493E0,2.894592285E-2,-4.837036133E-3,-3.329467773E-2,4.438241694E-2
1.631006858E0,2.095031738E-2,-3.768920898E-3,-4.022216797E-2,4.550761869E-2
1.636011741E0,1.403808594E-2,-3.234863281E-3,-4.447937012E-2,4.675410745E-2
1.641016624E0,9.231567383E-3,-2.166748047E-3,-4.820251465E-2,4.912635802E-2
1.646021506E0,6.042480469E-3,-1.113891602E-3,-5.140686035E-2,5.177274974E-2
1.650995872E0,5.508422852E-3,-5.798339844E-4,-5.247497559E-2,5.276648550E-2
1.656000754E0,8.712768555E-3,-2.166748047E-3,-5.140686035E-2,5.218498275E-2
1.660975120E0,1.296997070E-2,1.022338867E-3,-4.873657227E-2,5.044322346E-2
1.665980002E0,1.722717285E-2,-5.798339844E-4,-4.394531250E-2,4.720489575E-2
1.670984885E0,2.255249023E-2,1.022338867E-3,-3.489685059E-2,4.156260547E-2
1.675989768E0,2.522277832E-2,3.692626953E-3,-2.796936035E-2,3.784321813E-2
1.680994651E0,1.882934570E-2,2.090454102E-3,-2.476501465E-2,3.118044593E-2
1.685999534E0,1.029968262E-2,-5.798339844E-4,-2.317810059E-2,2.537014025E-2
1.690973899E0,1.831054688E-4,-1.632690430E-3,-2.210998535E-2,2.217094175E-2
1.695948264E0,-9.933471680E-3,-2.700805664E-3,-1.943969727E-2,2.199704618E-2
1.700953147E0,-1.953125000E-2,-3.234863281E-3,-1.890563965E-2,2.737439091E-2
1.705958030E0,-2.539062500E-2,-5.371093750E-3,-2.210998535E-2,3.409375219E-2
1.710962913E0,-2.378845215E-2,-7.492065430E-3,-2.743530273E-2,3.707718080E-2
1.715937278E0,-2.005004883E-2,-6.439208984E-3,-3.276062012E-2,3.894516788E-2
1.720942161E0,-1.100158691E-2,-7.492065430E-3,-3.648376465E-2,3.883595038E-2
1.725916526E0,1.831054688E-4,-9.094238281E-3,-4.180908203E-2,4.278712467E-2
1.730921409E0,1.243591309E-2,-6.439208984E-3,-3.968811035E-2,4.208635705E-2
1.735926291E0,2.627563477E-2,-2.166748047E-3,-4.234313965E-2,4.988030929E-2
1.740931174E0,3.959655762E-2,-2.700805664E-3,-4.287719727E-2,5.842632773E-2
1.745905540E0,4.812622070E-2,-6.439208984E-3,-4.129028320E-2,6.373761855E-2
1.750910422E0,6.143188477E-2,-6.958007812E-3,-3.701782227E-2,7.205976342E-2
1.755884788E0,6.942749023E-2,-5.371093750E-3,-3.648376465E-2,7.861354929E-2
1.760889670E0,7.315063477E-2,-2.700805664E-3,-3.543090820E-2,8.132440577E-2
1.765894553E0,7.421875000E-2,4.882812500E-4,-3.276062012E-2,8.112902995E-2
1.770899436E0,8.007812500E-2,5.279541016E-3,-3.062438965E-2,8.589664079E-2
1.775904319E0,7.954406738E-2,3.692626953E-3,-2.796936035E-2,8.439892931E-2
1.780909202E0,7.688903809E-2,1.556396484E-3,-2.690124512E-2,8.147406665E-2
1.785883567E0,7.315063477E-2,2.624511719E-3,-2.583312988E-2,7.762250980E-2
1.790888450E0,6.143188477E-2,4.226684570E-3,-2.583312988E-2,6.677643243E-2
1.795893332E0,4.917907715E-2,4.882812500E-4,-2.850341797E-2,5.684421592E-2
1.800898215E0,3.799438477E-2,-4.577636719E-5,-3.010559082E-2,4.847599373E-2
1.805903098E0,2.787780762E-2,-5.798339844E-4,-3.222656250E-2,4.261525191E-2
1.810877463E0,1.989746094E-2,-6.439208984E-3,-3.276062012E-2,3.886683155E-2
1.815851829E0,1.350402832E-2,-4.837036133E-3,-3.648376465E-2,3.920230583E-2
1.820856711E0,1.136779785E-2,-2.700805664E-3,-4.022216797E-2,4.188488958E-2
1.825831077E0,9.231567383E-3,-3.234863281E-3,-4.234313965E-2,4.345834387E-2
1.830835959E0,9.231567383E-3,-2.700805664E-3,-4.341125488E-2,4.446406682E-2
1.835840842E0,9.765625000E-3,-2.700805664E-3,-4.661560059E-2,4.770404596E-2
1.840845725E0,1.296997070E-2,-6.439208984E-3,-4.873657227E-2,5.084227600E-2
1.845820090E0,1.455688477E-2,-5.371093750E-3,-5.087280273E-2,5.318640428E-2
1.850824973E0,1.776123047E-2,-4.837036133E-3,-5.566406250E-2,5.862888435E-2
1.855829856E0,2.095031738E-2,-6.958007812E-3,-5.459594727E-2,5.889012760E-2
1.860834739E0,2.201843262E-2,-7.492065430E-3,-5.513000488E-2,5.983527269E-2
1.865809104E0,2.627563477E-2,-4.837036133E-3,-5.726623535E-2,6.319199010E-2
1.870813987E0,3.054809570E-2,-1.113891602E-3,-5.619812012E-2,6.397386662E-2
1.875818870E0,3.266906738E-2,-5.798339844E-4,-5.619812012E-2,6.500640642E-2
1.880823752E0,3.320312500E-2,4.882812500E-4,-5.566406250E-2,6.481646228E-2
1.885798118E0,3.160095215E-2,1.556396484E-3,-5.619812012E-2,6.449241236E-2
1.890803000E0,2.680969238E-2,1.556396484E-3,-5.619812012E-2,6.228491535E-2
1.895807883E0,1.829528809E-2,-4.577636719E-5,-5.352783203E-2,5.656808697E-2
1.900812766E0,6.576538086E-3,-4.577636719E-5,-5.459594727E-2,5.499063926E-2
1.905787131E0,-6.744384766E-3,4.882812500E-4,-5.194091797E-2,5.237923352E-2
1.910792014E0,-1.899719238E-2,-5.798339844E-4,-4.554748535E-2,4.935385444E-2
1.915796897E0,-3.018188477E-2,-3.234863281E-3,-4.075622559E-2,5.081811126E-2
1.920801780E0,-3.923034668E-2,-7.492065430E-3,-3.489685059E-2,5.303716929E-2
1.925806663E0,-4.508972168E-2,-8.560180664E-3,-3.169250488E-2,5.577431810E-2
1.930781028E0,-5.201721191E-2,-5.905151367E-3,-3.222656250E-2,6.147529974E-2
1.935785911E0,-5.680847168E-2,-6.958007812E-3,-3.169250488E-2,6.542194733E-2
1.940760276E0,-6.106567383E-2,-8.560180664E-3,-3.010559082E-2,6.861952938E-2
1.945765159E0,-5.841064453E-2,-1.229858398E-2,-2.957153320E-2,6.661481921E-2
1.950770041E0,-5.520629883E-2,-1.123046875E-2,-3.169250488E-2,6.463956779E-2
1.955774924E0,-4.243469238E-2,-1.016235352E-2,-3.169250488E-2,5.392950410E-2
1.960749290E0,-2.539062500E-2,-7.492065430E-3,-3.329467773E-2,4.253646022E-2
1.965754172E0,-8.865356445E-3,-5.371093750E-3,-3.594970703E-2,3.741423030E-2
1.970728538E0,9.231567383E-3,4.882812500E-4,-3.968811035E-2,4.075053813E-2
1.975733420E0,2.095031738E-2,3.158569336E-3,-4.129028320E-2,4.640883370E-2
1.980738303E0,3.213500977E-2,5.279541016E-3,-4.287719727E-2,5.384223669E-2
1.985743186E0,3.746032715E-2,2.090454102E-3,-4.501342773E-2,5.859910225E-2
1.990717551E0,4.013061523E-2,2.624511719E-3,-4.394531250E-2,5.956966369E-2
1.995722434E0,4.119873047E-2,-5.798339844E-4,-4.234313965E-2,5.908141057E-2
2.000727317E0,3.959655762E-2,-1.632690430E-3,-4.180908203E-2,5.760687800E-2
2.005732200E0,3.694152832E-2,-1.632690430E-3,-3.968811035E-2,5.424470754E-2
2.010706565E0,3.373718262E-2,-5.798339844E-4,-3.276062012E-2,4.702969199E-2
2.015711448E0,2.787780762E-2,-5.798339844E-4,-2.957153320E-2,4.064460531E-2
2.020716331E0,1.829528809E-2,-2.700805664E-3,-3.169250488E-2,3.669368860E-2
2.025690696E0,1.455688477E-2,-6.958007812E-3,-3.169250488E-2,3.556306557E-2
2.030695579E0,1.562500000E-2,-6.439208984E-3,-3.222656250E-2,3.638894568E-2
2.035700461E0,1.829528809E-2,-1.113891602E-3,-3.382873535E-2,3.847520833E-2
2.040705344E0,2.522277832E-2,1.556396484E-3,-3.648376465E-2,4.438103197E-2
2.045679709E0,2.841186523E-2,3.158569336E-3,-3.861999512E-2,4.804908604E-2
2.050684592E0,3.108215332E-2,4.226684570E-3,-3.808593750E-2,4.934069064E-2
2.055658957E0,2.841186523E-2,4.882812500E-4,-4.234313965E-2,5.099425438E-2
2.060663840E0,2.201843262E-2,-1.113891602E-3,-4.554748535E-2,5.060262396E-2
2.065668723E0,1.243591309E-2,-1.632690430E-3,-4.447937012E-2,4.621398033E-2
2.070673606E0,3.372192383E-3,-2.700805664E-3,-4.447937012E-2,4.468870549E-2
2.075647971E0,-8.850097656E-4,-2.700805664E-3,-4.234313965E-2,4.243841501E-2
2.080652854E0,-3.540039062E-3,-5.905151367E-3,-4.129028320E-2,4.186036522E-2
2.085627219E0,-6.744384766E-3,-7.492065430E-3,-4.180908203E-2,4.300717511E-2
2.090632102E0,-1.100158691E-2,-3.768920898E-3,-3.915405273E-2,4.084457767E-2
2.095636985E0,-6.744384766E-3,-1.632690430E-3,-3.543090820E-2,3.610403939E-2
2.100641868E0,-8.346557617E-3,4.882812500E-4,-3.222656250E-2,3.329346442E-2
2.105616233E0,-8.865356445E-3,1.556396484E-3,-3.115844727E-2,3.243247988E-2
2.110621116E0,-7.812500000E-3,4.226684570E-3,-3.010559082E-2,3.138863835E-2
2.115625999E0,-9.933471680E-3,2.624511719E-3,-3.010559082E-2,3.181050958E-2
2.120630881E0,-9.399414062E-3,-1.113891602E-3,-2.636718750E-2,2.801460897E-2
2.125605247E0,-1.046752930E-2,-2.166748047E-3,-2.583312988E-2,2.795737052E-2
2.130610129E0,-1.046752930E-2,-5.371093750E-3,-2.690124512E-2,2.936145103E-2
2.135615012E0,-1.313781738E-2,-4.837036133E-3,-2.529907227E-2,2.891439471E-2
2.140619895E0,-1.367187500E-2,-4.837036133E-3,-2.957153320E-2,3.293619074E-2
2.145594260E0,-1.313781738E-2,-5.371093750E-3,-3.010559082E-2,3.328359194E-2
2.150599143E0,-9.933471680E-3,-8.560180664E-3,-3.436279297E-2,3.677977832E-2
2.155573508E0,-9.399414062E-3,-1.016235352E-2,-3.489685059E-2,3.754214424E-2
2.160578391E0,-5.676269531E-3,-1.069641113E-2,-3.382873535E-2,3.593071920E-2
2.165583274E0,2.853393555E-3,-1.016235352E-2,-3.276062012E-2,3.441908648E-2
2.170588157E0,1.083374023E-2,-9.094238281E-3,-3.382873535E-2,3.666685742E-2
2.175562522E0,1.776123047E-2,-4.837036133E-3,-3.436279297E-2,3.898281374E-2
2.180567405E0,2.522277832E-2,-3.234863281E-3,-3.222656250E-2,4.105123892E-2
2.185572288E0,3.160095215E-2,-2.700805664E-3,-3.382873535E-2,4.637130431E-2
2.190577170E0,3.427124023E-2,4.882812500E-4,-3.169250488E-2,4.668159371E-2
2.195551536E0,3.480529785E-2,1.022338867E-3,-3.062438965E-2,4.637140473E-2
2.200556418E0,3.640747070E-2,2.090454102E-3,-3.329467773E-2,4.938025402E-2
2.205530784E0,3.587341309E-2,1.022338867E-3,-3.222656250E-2,4.823378768E-2
2.210535666E0,3.160095215E-2,-1.113891602E-3,-3.115844727E-2,4.439267695E-2
2.215540549E0,3.054809570E-2,-3.234863281E-3,-3.222656250E-2,4.452192518E-2
2.220545432E0,2.841186523E-2,-1.113891602E-3,-3.489685059E-2,4.501405360E-2
2.225519797E0,2.575683594E-2,4.882812500E-4,-4.022216797E-2,4.776479679E-2
2.230524680E0,2.095031738E-2,-4.577636719E-5,-4.394531250E-2,4.868375894E-2
2.235529563E0,1.776123047E-2,-1.632690430E-3,-4.501342773E-2,4.841834014E-2
2.240534446E0,1.243591309E-2,-3.768920898E-3,-4.447937012E-2,4.633865627E-2
2.245539329E0,6.576538086E-3,-4.837036133E-3,-4.287719727E-2,4.364747206E-2
2.250513694E0,2.319335938E-3,-6.439208984E-3,-4.180908203E-2,4.236557650E-2
2.255518577E0,-1.953125000E-3,-8.026123047E-3,-4.180908203E-2,4.261728157E-2
2.260523459E0,-5.142211914E-3,-5.371093750E-3,-4.075622559E-2,4.142898642E-2
2.265497825E0,-7.278442383E-3,-6.439208984E-3,-3.808593750E-2,3.930620525E-2
2.270502707E0,-5.142211914E-3,-9.094238281E-3,-3.436279297E-2,3.591586076E-2
2.275507590E0,-3.005981445E-3,-1.176452637E-2,-3.382873535E-2,3.594194403E-2
2.280512473E0,-8.850097656E-4,-1.123046875E-2,-3.222656250E-2,3.413880492E-2
2.285486838E0,1.785278320E-3,-1.016235352E-2,-3.436279297E-2,3.587843626E-2
2.290491721E0,8.178710938E-3,-8.560180664E-3,-3.329467773E-2,3.533700003E-2
2.295466086E0,1.509094238E-2,-6.958007812E-3,-3.169250488E-2,3.578498680E-2
2.300470969E0,2.627563477E-2,-2.700805664E-3,-3.115844727E-2,4.084791512E-2
2.305475852E0,3.373718262E-2,2.090454102E-3,-2.957153320E-2,4.491150259E-2
2.310480735E0,3.640747070E-2,-1.113891602E-3,-3.062438965E-2,4.758779170E-2
2.315455100E0,3.799438477E-2,-4.577636719E-5,-3.382873535E-2,5.087198349E-2
2.320459983E0,3.852844238E-2,3.158569336E-3,-3.489685059E-2,5.207885956E-2
2.325434348E0,4.013061523E-2,2.090454102E-3,-3.543090820E-2,5.357411253E-2
2.330439231E0,3.959655762E-2,4.882812500E-4,-3.808593750E-2,5.494237371E-2
2.335444114E0,3.959655762E-2,-1.113891602E-3,-3.755187988E-2,5.458270617E-2
2.340448997E0,3.799438477E-2,4.882812500E-4,-3.382873535E-2,5.087430617E-2
2.345423362E0,3.533935547E-2,-4.577636719E-5,-3.115844727E-2,4.711391489E-2
2.350428245E0,3.108215332E-2,4.882812500E-4,-2.850341797E-2,4.217562696E-2
2.355433127E0,2.255249023E-2,2.090454102E-3,-2.636718750E-2,3.475936407E-2
2.360438010E0,1.136779785E-2,-2.700805664E-3,-2.157592773E-2,2.453654085E-2
2.365412375E0,-3.509521484E-4,-6.439208984E-3,-1.571655273E-2,1.698813143E-2
2.370417258E0,-7.812500000E-3,-1.123046875E-2,-1.039123535E-2,1.717953308E-2
2.375422141E0,-1.367187500E-2,-1.123046875E-2,-7.720947266E-3,1.930431612E-2
2.380427024E0,-1.899719238E-2,-8.026123047E-3,-6.134033203E-3,2.151600179E-2
2.385401389E0,-1.792907715E-2,-9.628295898E-3,-8.789062500E-3,2.216762299E-2
2.390406272E0,-1.686096191E-2,-7.492065430E-3,-1.039123535E-2,2.117547764E-2
2.395380637E0,-1.472473145E-2,-5.905151367E-3,-1.145935059E-2,1.957051979E-2
2.400385520E0,-7.812500000E-3,-4.837036133E-3,-1.731872559E-2,1.960536485E-2
2.405390403E0,-2.487182617E-3,-2.166748047E-3,-2.529907227E-2,2.551321093E-2
2.410395286E0,-1.419067383E-3,-1.113891602E-3,-3.010559082E-2,3.015959392E-2
2.415369651E0,-2.487182617E-3,-4.837036133E-3,-3.755187988E-2,3.794373043E-2
2.420374534E0,-5.142211914E-3,-1.113891602E-3,-4.180908203E-2,4.213884714E-2
2.425379416E0,-1.100158691E-2,-5.798339844E-4,-4.554748535E-2,4.686090635E-2
2.430384299E0,-1.846313477E-2,-4.577636719E-5,-4.714965820E-2,5.063575525E-2
2.435358665E0,-2.165222168E-2,4.226684570E-3,-4.661560059E-2,5.157225789E-2
2.440363547E0,-2.911376953E-2,4.745483398E-3,-4.766845703E-2,5.605722955E-2
2.445368430E0,-3.550720215E-2,3.692626953E-3,-4.820251465E-2,5.998232504E-2
2.450373313E0,-4.455566406E-2,3.692626953E-3,-4.501342773E-2,6.344329256E-2
2.455347678E0,-5.574035645E-2,2.090454102E-3,-4.394531250E-2,7.101089934E-2
2.460352561E0,-6.159973145E-2,4.882812500E-4,-4.341125488E-2,7.536114638E-2
2.465357444E0,-6.852722168E-2,-1.113891602E-3,-3.968811035E-2,7.919827630E-2
2.470362327E0,-7.066345215E-2,-5.371093750E-3,-3.968811035E-2,8.122387716E-2
2.475336692E0,-6.745910645E-2,-4.302978516E-3,-3.755187988E-2,7.732651776E-2
2.480341575E0,-6.106567383E-2,-4.837036133E-3,-4.022216797E-2,7.328189568E-2
2.485346457E0,-5.148315430E-2,-6.958007812E-3,-3.861999512E-2,6.473355445E-2
2.490351340E0,-3.550720215E-2,-5.371093750E-3,-3.755187988E-2,5.195915449E-2
2.495325706E0,-2.751159668E-2,-3.768920898E-3,-3.701782227E-2,4.627539175E-2
2.500330588E0,-1.739501953E-2,-1.632690430E-3,-3.808593750E-2,4.190216006E-2
2.505304954E0,-4.608154297E-3,-4.577636719E-5,-4.341125488E-2,4.365517417E-2
2.510309836E0,9.765625000E-3,-5.905151367E-3,-4.447937012E-2,4.592006762E-2
2.515314719E0,2.468872070E-2,-7.492065430E-3,-4.501342773E-2,5.188325983E-2
2.520319602E0,3.959655762E-2,-7.492065430E-3,-4.661560059E-2,6.162006684E-2
2.525324485E0,5.291748047E-2,-4.302978516E-3,-5.033874512E-2,7.316259033E-2
2.530298850E0,6.729125977E-2,-1.113891602E-3,-5.194091797E-2,8.501301874E-2
2.535303733E0,7.688903809E-2,1.022338867E-3,-5.247497559E-2,9.309453484E-2
2.540308616E0,8.168029785E-2,3.692626953E-3,-5.087280273E-2,9.629822744E-2
2.545313499E0,8.966064453E-2,4.226684570E-3,-4.714965820E-2,1.013902673E-1
2.550287864E0,8.753967285E-2,3.158569336E-3,-4.661560059E-2,9.922794516E-2
2.555292747E0,8.540344238E-2,-5.798339844E-4,-4.661560059E-2,9.729901539E-2
2.560267112E0,7.954406738E-2,-1.632690430E-3,-4.180908203E-2,8.987727006E-2
2.565241477E0,6.835937500E-2,-1.632690430E-3,-4.180908203E-2,8.014779578E-2
2.570246360E0,5.503845215E-2,-4.302978516E-3,-4.234313965E-2,6.957505526E-2
2.575251243E0,4.013061523E-2,-4.302978516E-3,-4.129028320E-2,5.773966912E-2
2.580225608E0,3.160095215E-2,-3.768920898E-3,-4.129028320E-2,5.213168354E-2
2.585230491E0,1.936340332E-2,-4.837036133E-3,-4.341125488E-2,4.777944492E-2
2.590235374E0,5.508422852E-3,-7.492065430E-3,-4.608154297E-2,4.701044957E-2
2.595209739E0,-8.865356445E-3,-9.094238281E-3,-4.714965820E-2,4.883021589E-2
2.600214622E0,-2.058410645E-2,-9.094238281E-3,-5.087280273E-2,5.562780479E-2
2.605219504E0,-3.018188477E-2,-9.628295898E-3,-5.513000488E-2,6.358433524E-2
2.610224387E0,-3.709411621E-2,-9.094238281E-3,-5.673217773E-2,6.839019387E-2
2.615229270E0,-4.083251953E-2,-8.560180664E-3,-5.992126465E-2,7.301458280E-2
2.620203635E0,-4.243469238E-2,-8.560180664E-3,-5.726623535E-2,7.178719609E-2
2.625208518E0,-3.869628906E-2,-1.016235352E-2,-5.566406250E-2,6.855044909E-2
2.630213401E0,-2.857971191E-2,-1.176452637E-2,-5.247497559E-2,6.090014020E-2
2.635187766E0,-1.846313477E-2,-8.560180664E-3,-4.766845703E-2,5.183093511E-2
2.640192649E0,-9.933471680E-3,-5.371093750E-3,-4.394531250E-2,4.537304264E-2
2.645197532E0,-1.419067383E-3,-6.439208984E-3,-4.022216797E-2,4.075904759E-2
2.650171897E0,7.644653320E-3,-2.700805664E-3,-3.594970703E-2,3.685263235E-2
2.655146262E0,1.989746094E-2,4.882812500E-4,-3.489685059E-2,4.017384163E-2
2.660151145E0,3.160095215E-2,-5.798339844E-4,-3.382873535E-2,4.629621712E-2
2.665156028E0,4.280090332E-2,1.022338867E-3,-3.276062012E-2,5.390937518E-2
2.670160911E0,5.398559570E-2,3.158569336E-3,-3.648376465E-2,6.523408761E-2
2.675135276E0,6.356811523E-2,4.226684570E-3,-3.436279297E-2,7.238488570E-2
2.680140159E0,6.782531738E-2,6.347656250E-3,-3.276062012E-2,7.558984488E-2
2.685145041E0,6.782531738E-2,2.090454102E-3,-3.436279297E-2,7.606211420E-2
2.690149924E0,6.675720215E-2,3.158569336E-3,-3.594970703E-2,7.588729824E-2
2.695124290E0,6.089782715E-2,-4.577636719E-5,-3.648376465E-2,7.099022841E-2
2.700129172E0,5.398559570E-2,-2.166748047E-3,-3.861999512E-2,6.641267472E-2
2.705134055E0,4.438781738E-2,-1.113891602E-3,-4.129028320E-2,6.063337838E-2
2.710138938E0,3.427124023E-2,-2.700805664E-3,-4.180908203E-2,5.412773410E-2
2.715143821E0,2.787780762E-2,-4.577636719E-5,-3.968811035E-2,4.850072532E-2
2.720148704E0,1.936340332E-2,-2.166748047E-3,-4.180908203E-2,4.612629972E-2
2.725123069E0,9.231567383E-3,-4.302978516E-3,-4.287719727E-2,4.407030186E-2
2.730127952E0,-3.540039062E-3,-2.700805664E-3,-4.394531250E-2,4.417031490E-2
2.735132834E0,-1.260375977E-2,-5.371093750E-3,-4.287719727E-2,4.501285876E-2
2.740107200E0,-2.005004883E-2,-8.560180664E-3,-4.287719727E-2,4.810130140E-2
2.745112082E0,-2.644348145E-2,-1.016235352E-2,-4.129028320E-2,5.007413131E-2
2.750116965E0,-2.911376953E-2,-1.229858398E-2,-3.594970703E-2,4.786698424E-2
2.755091331E0,-2.644348145E-2,-1.016235352E-2,-3.010559082E-2,4.133857446E-2
2.760096213E0,-2.005004883E-2,-9.094238281E-3,-2.903747559E-2,3.644015116E-2
2.765070579E0,-2.058410645E-2,-5.371093750E-3,-3.115844727E-2,3.772801243E-2
2.770075461E0,-1.525878906E-2,1.556396484E-3,-2.850341797E-2,3.236816105E-2
2.775080344E0,-9.399414062E-3,1.556396484E-3,-2.743530273E-2,2.904250662E-2
2.780085227E0,-4.608154297E-3,-2.166748047E-3,-2.796936035E-2,2.842912242E-2
2.785090110E0,-3.509521484E-4,-4.302978516E-3,-2.957153320E-2,2.988501911E-2
2.790064475E0,3.906250000E-3,-3.768920898E-3,-3.276062012E-2,3.320725499E-2
2.795069358E0,7.110595703E-3,-4.302978516E-3,-3.222656250E-2,3.328103853E-2
2.800074241E0,1.350402832E-2,-3.234863281E-3,-3.329467773E-2,3.607434943E-2
2.805048606E0,9.765625000E-3,-5.371093750E-3,-2.903747559E-2,3.110291093E-2
2.810053489E0,8.712768555E-3,-7.492065430E-3,-2.583312988E-2,2.827355619E-2
2.815058372E0,1.615905762E-2,-4.837036133E-3,-2.371215820E-2,2.909945890E-2
2.820032737E0,1.829528809E-2,-1.632690430E-3,-2.157592773E-2,2.833555896E-2
2.825037620E0,1.509094238E-2,-3.234863281E-3,-1.838684082E-2,2.400576593E-2
2.830042502E0,1.296997070E-2,-2.700805664E-3,-2.104187012E-2,2.486513200E-2
2.835016868E0,8.712768555E-3,-1.113891602E-3,-2.264404297E-2,2.428797588E-2
2.840021750E0,-8.850097656E-4,-1.113891602E-3,-2.903747559E-2,2.907230616E-2
2.845026633E0,-5.142211914E-3,-3.234863281E-3,-3.436279297E-2,3.489567630E-2
2.850031516E0,-6.210327148E-3,-4.837036133E-3,-3.861999512E-2,3.941407242E-2
2.855005881E0,-8.865356445E-3,-5.905151367E-3,-4.075622559E-2,4.212523331E-2
2.860010764E0,-1.260375977E-2,-6.958007812E-3,-4.341125488E-2,4.573626224E-2
2.865015647E0,-1.206970215E-2,-6.958007812E-3,-4.501342773E-2,4.712006217E-2
2.870020530E0,-1.525878906E-2,-5.905151367E-3,-4.714965820E-2,4.990783230E-2
2.874994895E0,-1.899719238E-2,-5.905151367E-3,-5.087280273E-2,5.462422713E-2
2.879999778E0,-1.899719238E-2,-8.560180664E-3,-5.087280273E-2,5.497464933E-2
2.884974143E0,-1.472473145E-2,-6.439208984E-3,-5.247497559E-2,5.488081806E-2
2.889979026E0,-8.865356445E-3,-6.439208984E-3,-5.140686035E-2,5.256161383E-2
2.894983909E0,-3.005981445E-3,-5.905151367E-3,-4.766845703E-2,4.812679641E-2
2.899988791E0,6.042480469E-3,-5.905151367E-3,-4.129028320E-2,4.214581675E-2
2.904993674E0,9.231567383E-3,-1.632690430E-3,-3.861999512E-2,3.974155932E-2
2.909968040E0,1.296997070E-2,-1.113891602E-3,-3.648376465E-2,3.873662321E-2
2.914972922E0,1.776123047E-2,1.022338867E-3,-3.543090820E-2,3.964663593E-2
2.919977805E0,2.575683594E-2,-1.632690430E-3,-3.594970703E-2,4.425451063E-2
2.924982688E0,3.799438477E-2,-5.798339844E-4,-3.808593750E-2,5.380007543E-2
2.929957053E0,4.917907715E-2,1.022338867E-3,-3.915405273E-2,6.287023661E-2
2.934961936E0,5.184936523E-2,4.882812500E-4,-4.075622559E-2,6.595199025E-2
2.939966819E0,4.812622070E-2,3.158569336E-3,-3.648376465E-2,6.047457947E-2
2.944971702E0,4.280090332E-2,2.090454102E-3,-3.808593750E-2,5.733084648E-2
2.949946067E0,3.160095215E-2,-4.577636719E-5,-3.915405273E-2,5.031562499E-2
2.954920432E0,2.468872070E-2,-2.166748047E-3,-3.861999512E-2,4.588825285E-2
2.959925315E0,2.201843262E-2,-2.700805664E-3,-4.180908203E-2,4.732974822E-2
2.964899680E0,1.669311523E-2,-3.768920898E-3,-4.075622559E-2,4.420333455E-2
2.969904563E0,1.136779785E-2,-2.166748047E-3,-4.180908203E-2,4.338111300E-2
2.974909446E0,7.110595703E-3,1.022338867E-3,-4.341125488E-2,4.400162268E-2
